station_name,badge_number,exception_date,exception_start_time,hours,exception_group,exception_source
4 District B Platoon,98262,20231212,7:00,12,Accrued,Voluntary Time Off
4 District A Platoon,98220,20231212,19:00,8,Stat Holiday,Voluntary Time Off
4 District A Platoon,98220,20231212,3:00,4,Accrued,Voluntary Time Off
4 District A Platoon,97926,20231212,18:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98387,20231213,19:00,12,Sick,Sick
4 District A Platoon,98001,20231213,3:00,4,Stat Holiday,Voluntary Time Off
4 District C Platoon,97819,20231213,8:00,8,Training,Scheduled Hours Exceptions
4 District D Platoon,97943,20231213,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,98262,20231213,7:00,12,Accrued,Voluntary Time Off
4 District A Platoon,98220,20231213,19:00,12,Accrued,Voluntary Time Off
4 District C Platoon,101607,20231214,7:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,97819,20231214,8:00,8,Training,Scheduled Hours Exceptions
4 District D Platoon,97943,20231214,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,101607,20231215,7:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,97819,20231215,8:00,8,Training,Scheduled Hours Exceptions
4 District D Platoon,97943,20231215,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,96517,20231215,17:00,12,Sick,Sick
4 District D Platoon,101605,20231216,5:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97126,20231216,5:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98153,20231216,19:00,12,Accrued,Voluntary Time Off
4 District C Platoon,98022,20231216,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,101605,20231217,5:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97126,20231217,5:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,97844,20231217,6:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98153,20231217,19:00,6,Accrued,Voluntary Time Off
4 District C Platoon,98153,20231217,1:00,6,Stat Holiday,Voluntary Time Off
4 District C Platoon,98022,20231217,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98082,20231217,7:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,101605,20231218,17:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98220,20231218,7:00,12,Accrued,Voluntary Time Off
4 District D Platoon,97126,20231218,17:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,97844,20231218,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,101605,20231219,17:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97126,20231219,17:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,97844,20231219,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98082,20231219,19:00,12,Accrued,Voluntary Time Off
4 District A Platoon,98220,20231220,19:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98022,20231120,16:00,2,Stat Holiday,Voluntary Time Off
4 District C Platoon,98377,20231120,6:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98010,20231120,7:00,12,Sick,Sick
4 District C Platoon,97819,20231121,8:00,9,Training,Scheduled Hours Exceptions
4 District B Platoon,96517,20231121,1:00,4,Stat Holiday,Voluntary Time Off
4 District B Platoon,96517,20231121,17:00,8,Vacation,Voluntary Time Off
4 District C Platoon,98010,20231121,7:00,12,Sick,Sick
4 District D Platoon,101605,20231121,11:00,8,Training,Scheduled Hours Exceptions
4 District D Platoon,97943,20231122,7:00,5,Stat Holiday,Voluntary Time Off
4 District D Platoon,97126,20231122,13:00,4,Accrued,Voluntary Time Off
4 District D Platoon,101605,20231122,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,101607,20231123,8:00,8,Training,Scheduled Hours Exceptions
4 District D Platoon,97126,20231123,15:00,2,Stat Holiday,Voluntary Time Off
4 District C Platoon,98453,20231123,18:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98082,20231123,7:00,12,Sick,Sick
4 District D Platoon,101605,20231123,8:00,8,Training,Scheduled Hours Exceptions
4 District A Platoon,98387,20231124,7:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98206,20231124,18:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98016,20231124,9:30,1,Training,Scheduled Hours Exceptions
4 District B Platoon,98016,20231124,11:00,1,Training,Scheduled Hours Exceptions
4 District D Platoon,97844,20231124,18:00,12,Sick,Sick
4 District A Platoon,98001,20231124,7:00,12,Vacation,Voluntary Time Off
4 District D Platoon,101605,20231125,17:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98220,20231125,7:00,12,Sick,Sick
4 District D Platoon,98206,20231125,18:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98107,20231125,19:00,12,Sick,Sick
4 District A Platoon,98001,20231125,7:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98369,20231126,7:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97764,20231126,18:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,96517,20231126,5:00,12,Sick,Sick
4 District B Platoon,98262,20231126,15:00,4,Stat Holiday,Voluntary Time Off
4 District A Platoon,98331,20231126,19:00,12,Vacation,Voluntary Time Off
4 District A Platoon,97764,20231127,18:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,98333,20231127,19:00,12,Sick,Sick
4 District A Platoon,98331,20231127,19:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98377,20231128,6:00,12,Vacation,Voluntary Time Off
4 District B Platoon,96517,20231128,17:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98153,20231128,7:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98010,20231128,7:00,12,Sick,Sick
4 District C Platoon,98377,20231129,6:00,12,Vacation,Voluntary Time Off
4 District B Platoon,96517,20231129,17:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98153,20231129,7:00,11,Stat Holiday,Voluntary Time Off
4 District D Platoon,98337,20231130,7:00,12,Sick,Sick
4 District C Platoon,98377,20231130,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97126,20231130,15:00,2,Stat Holiday,Voluntary Time Off
4 District D Platoon,101605,20231130,15:30,1.5,Vacation,Voluntary Time Off
4 District D Platoon,101605,20231201,5:00,8,Accrued,Voluntary Time Off
4 District C Platoon,98377,20231201,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97126,20231201,15:00,2,Stat Holiday,Voluntary Time Off
4 District D Platoon,101605,20231201,13:00,4,Vacation,Voluntary Time Off
4 District A Platoon,98147,20231202,7:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,98331,20231202,7:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,98333,20231202,7:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98147,20231203,7:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,98333,20231203,7:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98001,20231203,7:00,8,Accrued,Voluntary Time Off
4 District A Platoon,98001,20231203,15:00,4,Stat Holiday,Voluntary Time Off
4 District A Platoon,98147,20231204,19:00,8,Accrued,Voluntary Time Off
4 District A Platoon,98147,20231204,3:00,4,Stat Holiday,Voluntary Time Off
4 District A Platoon,98333,20231204,19:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98147,20231205,19:00,4,Stat Holiday,Voluntary Time Off
4 District A Platoon,98220,20231205,19:00,12,Accrued,Voluntary Time Off
4 District A Platoon,98333,20231205,19:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98377,20231206,6:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98377,20231207,6:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98010,20231207,7:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98107,20231103,8:00,8,Training,Scheduled Hours Exceptions
4 District D Platoon,97844,20231103,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,96517,20231103,5:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98220,20231103,19:00,12,Accrued,Voluntary Time Off
4 District A Platoon,98331,20231103,19:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,97819,20231104,6:00,3.75,Stat Holiday,Voluntary Time Off
4 District C Platoon,98377,20231104,6:00,12,Accrued,Voluntary Time Off
4 District C Platoon,96564,20231104,7:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98453,20231104,6:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98010,20231104,7:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98377,20231105,6:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98016,20231105,19:00,12,Sick,Sick
4 District C Platoon,98453,20231105,6:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98010,20231105,7:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98337,20231106,7:00,4,Training,Scheduled Hours Exceptions
4 District D Platoon,97943,20231106,6:00,12,Vacation,Voluntary Time Off
4 District D Platoon,98107,20231106,7:00,4,Training,Scheduled Hours Exceptions
4 District D Platoon,98107,20231106,12:00,4,Training,Scheduled Hours Exceptions
4 District C Platoon,98453,20231106,18:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98010,20231106,19:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97943,20231107,6:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98434,20231107,19:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98453,20231107,18:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98010,20231107,19:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98387,20231108,7:00,4,Training,Scheduled Hours Exceptions
4 District D Platoon,97943,20231108,18:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98001,20231108,7:00,4,Training,Scheduled Hours Exceptions
4 District A Platoon,98001,20231108,12:00,4,Training,Scheduled Hours Exceptions
4 District A Platoon,98220,20231108,7:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,98331,20231108,7:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,98387,20231109,7:00,4,Training,Scheduled Hours Exceptions
4 District A Platoon,98387,20231109,12:00,4,Training,Scheduled Hours Exceptions
4 District D Platoon,97943,20231109,18:00,12,Vacation,Voluntary Time Off
4 District D Platoon,97126,20231109,17:00,2,Stat Holiday,Voluntary Time Off
4 District A Platoon,98333,20231109,12:00,4,Training,Scheduled Hours Exceptions
4 District A Platoon,98331,20231109,7:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,98387,20231110,19:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98369,20231110,7:00,12,Accrued,Voluntary Time Off
4 District B Platoon,98016,20231110,7:00,12,Vacation,Voluntary Time Off
4 District A Platoon,98331,20231110,19:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,98387,20231111,19:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98016,20231111,7:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98369,20231111,7:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,96517,20231111,13:00,4,Accrued,Voluntary Time Off
4 District A Platoon,98220,20231111,6:00,1,Accrued,Voluntary Time Off
4 District A Platoon,98331,20231111,19:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,101607,20231112,7:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98377,20231112,7:00,10,Training,Scheduled Hours Exceptions
4 District C Platoon,98434,20231112,7:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,96517,20231112,17:00,12,Sick,Sick
4 District C Platoon,98377,20231113,7:00,10,Training,Scheduled Hours Exceptions
4 District C Platoon,96564,20231113,14:00,5,Stat Holiday,Voluntary Time Off
4 District B Platoon,96517,20231113,17:00,12,Sick,Sick
4 District C Platoon,98153,20231114,19:00,12,Sick,Sick
4 District C Platoon,97044,20231115,17:00,4,Vacation,Voluntary Time Off
4 District C Platoon,98434,20231115,19:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,96564,20231115,19:00,3,Stat Holiday,Voluntary Time Off
4 District D Platoon,97126,20231115,13:00,4,Accrued,Voluntary Time Off
4 District C Platoon,98153,20231115,19:00,12,Sick,Sick
4 District D Platoon,101605,20231115,7:00,2.5,Vacation,Voluntary Time Off
4 District A Platoon,98387,20231116,7:00,10,Training,Scheduled Hours Exceptions
4 District A Platoon,98331,20231116,7:00,8,Stat Holiday,Voluntary Time Off
4 District A Platoon,98331,20231116,15:00,4,Accrued,Voluntary Time Off
4 District D Platoon,101605,20231117,17:00,8,Stat Holiday,Voluntary Time Off
4 District A Platoon,98387,20231117,7:00,10,Training,Scheduled Hours Exceptions
4 District D Platoon,98206,20231117,4:30,1,Accrued,Voluntary Time Off
4 District D Platoon,98206,20231117,5:30,0.5,Stat Holiday,Voluntary Time Off
4 District D Platoon,97126,20231117,17:00,12,Sick,Sick
4 District A Platoon,98220,20231117,7:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,101605,20231117,1:00,4,Vacation,Voluntary Time Off
4 District A Platoon,98001,20231118,19:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,98220,20231118,19:00,12,Stat Holiday,Voluntary Time Off
4 District B Platoon,98369,20231118,7:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98262,20231119,7:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,98001,20231119,22:30,8.5,Sick,Sick
4 District C Platoon,97044,20231120,5:00,2,Stat Holiday,Voluntary Time Off
4 District C Platoon,97044,20231120,7:00,2,Vacation,Voluntary Time Off
4 District C Platoon,97044,20231120,9:00,5,Accrued,Voluntary Time Off
4 District C Platoon,96564,20231120,14:00,4,Vacation,Voluntary Time Off
4 District C Platoon,96564,20231120,18:00,1,Stat Holiday,Voluntary Time Off
4 District D Platoon,97844,20231120,8:00,9,Training,Scheduled Hours Exceptions
4 District B Platoon,96517,20231120,17:00,12,Sick,Sick
4 District A Platoon,98331,20231016,7:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,97943,20231017,8:00,8,Training,Scheduled Hours Exceptions
4 District A Platoon,98387,20231017,19:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98262,20231017,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,96517,20231017,9:00,3,Training,Scheduled Hours Exceptions
4 District A Platoon,98331,20231017,19:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,98387,20231018,19:00,12,Sick,Sick
4 District D Platoon,97943,20231018,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,98262,20231018,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,98016,20231018,7:00,12,Training,Scheduled Hours Exceptions
4 District A Platoon,97764,20231018,18:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,98333,20231018,19:00,12,Sick,Sick
4 District A Platoon,98220,20231018,19:00,12,Stat Holiday,Voluntary Time Off
4 District A Platoon,98331,20231018,19:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,97044,20231019,5:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,97943,20231019,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,98369,20231019,15:00,12,Sick,Sick
4 District D Platoon,97126,20231019,9:00,3,Training,Scheduled Hours Exceptions
4 District B Platoon,98262,20231019,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,96517,20231019,14:00,1.5,Training,Scheduled Hours Exceptions
4 District C Platoon,97819,20231019,6:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,97044,20231020,5:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,97943,20231020,8:00,8,Training,Scheduled Hours Exceptions
4 District C Platoon,96564,20231020,14:00,5,Vacation,Voluntary Time Off
4 District B Platoon,98262,20231020,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,98369,20231020,19:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98010,20231020,7:00,12,Training,Scheduled Hours Exceptions
4 District D Platoon,98337,20231021,7:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,97044,20231021,17:00,12,Accrued,Voluntary Time Off
4 District C Platoon,98434,20231021,19:00,12,Sick,Sick
4 District D Platoon,97126,20231021,5:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,98453,20231021,18:00,10,Stat Holiday,Voluntary Time Off
4 District C Platoon,98453,20231021,4:00,2,Accrued,Voluntary Time Off
4 District C Platoon,98010,20231021,19:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98337,20231022,7:00,12,Stat Holiday,Voluntary Time Off
4 District C Platoon,97044,20231022,17:00,12,Vacation,Voluntary Time Off
4 District C Platoon,98434,20231022,18:00,9,Accrued,Voluntary Time Off
4 District C Platoon,98434,20231022,3:00,2,Stat Holiday,Voluntary Time Off
4 District C Platoon,98434,20231022,6:00,1,Accrued,Voluntary Time Off
4 District C Platoon,98453,20231022,18:00,12,Accrued,Voluntary Time Off
4 District C Platoon,98010,20231022,19:00,12,Sick,Sick
4 District D Platoon,98107,20231023,8:00,8,Training,Scheduled Hours Exceptions
4 District A Platoon,98331,20231023,7:00,12,Accrued,Voluntary Time Off
4 District A Platoon,98001,20231024,7:00,12,Accrued,Voluntary Time Off
4 District D Platoon,98107,20231024,8:00,8,Training,Scheduled Hours Exceptions
4 District B Platoon,96517,20231024,9:00,3,Training,Scheduled Hours Exceptions
4 District A Platoon,98331,20231024,7:00,12,Accrued,Voluntary Time Off
4 District B Platoon,98369,20231025,7:00,12,Stat Holiday,Voluntary Time Off
4 District D Platoon,98107,20231025,8:00,8,Training,Scheduled Hours Exceptions
4 District A Platoon,98331,20231025,19:00,12,Accrued,Voluntary Time Off
4 District A Platoon,97764,20231026,18:00,12,Vacation,Voluntary Time Off
4 District B Platoon,98369,20231026,7:00,8,Stat Holiday,Voluntary Time Off
